Timestamp,Query,Metadata,Content,Answer
2025-06-23 15:00:36,"If I work in the UK, am I subject to EU tax rules?",{'label': 'Preface'},"IBFD is pleased to present the thirty-fifth edition of the European Tax Handbook . The 2024 European Tax Handbook covers surveys on 49 countries and jurisdictions. All information on the European tax systems has been updated to reflect, as much as possible, the laws applicable in 2024. As before, the European Tax Handbook includes in addition to the country level surveys, a chapter on EU Direct Taxation  (together  with  the  most  important  tax  directives),  as  well  as  descriptions  of  seven  of  the  most important Swiss cantons, i.e. Basel-Stadt, Bern, Geneva, Schwyz, Vaud, Zug and Zurich. All the country chapters of this book are also available in the online collection Country Surveys of the IBFD Tax Research Platform, which contains descriptions of the tax systems  of  53  European  countries  and,  in  addition, descriptions of the tax systems of all 26 Swiss cantons. The online title is European Tax Explorer (Plus) . It also includes the texts of income tax treaties concluded by all European countries. The online collection Country Surveys has quarterly updates; the chapters are revised as new information becomes available. More  comprehensive  coverage  of  the  majority  of  the jurisdictions can be found  in the online collection Country Analyses. A combination of Country Surveys, Country  Analyses  and  the  texts  of  income  tax  treaties concluded  by  countries  worldwide  is  offered  via  the online title Global Tax Explorer Plus and regional subsets of this title on Africa, Asia-Pacific, Europe,  Latin America and the Caribbean, and the Middle East. Countries  in  North  America  can  easily  be  ordered  via  the online title Tax Explorer - Country Select , which enables you to choose the exact countries for which you need coverage on the essentials on international tax. It also offers the  possibility  to  extend  this  with  the  very  detailed Country Analyses on major economies like Canada and the United States. For  the  latest  tax  developments,  see  IBFD's  daily Tax News Service online. More information about IBFD, its various activities and products is available at www.ibfd.org. The Editors April 2024","The United Kingdom was part of the European Union until 31 January 2020, when it officially withdrew. After the withdrawal, a transition period lasted until 31 December 2020, during which EU law still applied under certain conditions. Since then, the UK and the EU have established a new relationship under the Trade and Cooperation Agreement (TCA), which was signed on 30 December 2020 and entered into force on 1 May 2021.

The TCA does cover some aspects of taxation, particularly those related to tax transparency. However, it's important to note that the TCA does not govern direct taxation, which is generally regulated by national laws. Therefore, while the UK must respect certain principles in its tax policy, it is not subject to EU tax rules in the same way as EU Member States.

In addition, the UK legislation has ended the application of retained EU laws, which means that general principles of EU law no longer form part of UK law.

Therefore, if you work in the UK, your taxation is primarily subject to UK tax rules rather than EU tax rules.

Sources: Introduction, Brexit, The Trade and Cooperation Agreement (TCA)."
2025-06-23 15:00:36,"If I work in the UK, am I subject to EU tax rules?",{'label': '1.1. Primary law'},"Primary  law  is  the  supreme  source  of  law  within  the European Union. It consists of the treaties establishing the European Union, namely: These  two  treaties,  which  became  effective  in  2009, consist of the EU founding treaties (the Treaty of Paris (1951),  the  Treaty  of  Rome  (1957)  and  the  Maastricht Treaty (1992)), as amended by subsequent treaties (the Single  European  Act  (1986),  the  Treaty  of  Amsterdam (1997),  the  Treaty  of  Nice  (2001)  and  the  Treaty  of Lisbon (2007)). Under the Treaty of Lisbon, the Maastricht  Treaty  was  renamed  the  Treaty  on  the  European Union and the Treaty of Rome was renamed the TFEU. These treaties distribute competences between the European Union and Member States, and lay down the powers of  the  European  institutions  (i.e.  determine  the  legal framework within which the EU institutions may operate). Nationals and legal entities of a Member State can rely on the  directly  applicable  provisions  of  the  TEU  and  the TFEU. As regards taxation, the TFEU is the most relevant as its main  objectives  are  establishing  a  functioning  internal market,  as  well  as  an  economic  and  monetary  union. These objectives cannot be reached if, inter alia, the four fundamental freedoms ( see section 1.3.) are hindered. As such, any national tax measures that violate these principles must be abolished. Also important for tax purposes is article 115 of the TFEU, which authorizes the issuance of directives. Primary law also includes the accession treaties of new Member States and the Charter of Fundamental Rights of the European Union.","The United Kingdom was part of the European Union until 31 January 2020, when it officially withdrew. After the withdrawal, a transition period lasted until 31 December 2020, during which EU law still applied under certain conditions. Since then, the UK and the EU have established a new relationship under the Trade and Cooperation Agreement (TCA), which was signed on 30 December 2020 and entered into force on 1 May 2021.

The TCA does cover some aspects of taxation, particularly those related to tax transparency. However, it's important to note that the TCA does not govern direct taxation, which is generally regulated by national laws. Therefore, while the UK must respect certain principles in its tax policy, it is not subject to EU tax rules in the same way as EU Member States.

In addition, the UK legislation has ended the application of retained EU laws, which means that general principles of EU law no longer form part of UK law.

Therefore, if you work in the UK, your taxation is primarily subject to UK tax rules rather than EU tax rules.

Sources: Introduction, Brexit, The Trade and Cooperation Agreement (TCA)."
2025-06-23 15:00:36,"If I work in the UK, am I subject to EU tax rules?",{'label': '1.2. Secondary law'},"Secondary sources of EU law are legal instruments that are based on the European Union's primary law (i.e. the treaties, see section 1.1.). Secondary law can be divided into two categories: Regulations are legal instruments of general application and are binding and directly applicable in each Member State. Directives  are  binding  in  respect  of  the  result  to  be achieved, but - unlike regulations - the manner of their implementation and enforcement is a matter left for the national authorities to determine. In accordance with the case law of the ECJ, a directive is directly enforceable within a Member State only if: If these conditions are fulfilled, the provisions of a directive may have a direct effect, and may be invoked before a court, including those provisions which grant rights to companies and individuals, against Member States. Decisions  are  binding  upon  those  to  whom  they  are addressed, and are directly applicable. Recommendations and opinions are not binding.","The United Kingdom was part of the European Union until 31 January 2020, when it officially withdrew. After the withdrawal, a transition period lasted until 31 December 2020, during which EU law still applied under certain conditions. Since then, the UK and the EU have established a new relationship under the Trade and Cooperation Agreement (TCA), which was signed on 30 December 2020 and entered into force on 1 May 2021.

The TCA does cover some aspects of taxation, particularly those related to tax transparency. However, it's important to note that the TCA does not govern direct taxation, which is generally regulated by national laws. Therefore, while the UK must respect certain principles in its tax policy, it is not subject to EU tax rules in the same way as EU Member States.

In addition, the UK legislation has ended the application of retained EU laws, which means that general principles of EU law no longer form part of UK law.

Therefore, if you work in the UK, your taxation is primarily subject to UK tax rules rather than EU tax rules.

Sources: Introduction, Brexit, The Trade and Cooperation Agreement (TCA)."
2025-06-23 15:00:36,"If I work in the UK, am I subject to EU tax rules?",{'label': 'pretext_12'},"Pursuant to Article 48g of Directive 2013/34/EU, Member States are to ensure that that Directive’s requirements to report on income tax information apply, at the latest, from the commencement date of the first financial year starting on or after 22 June 2024. In order to provide enough time for undertakings to implement the common template and electronic reporting formats referred to in Article 48c(4) of Directive 2013/34/EU and laid down in this Regulation, a transition period is necessary.","The United Kingdom was part of the European Union until 31 January 2020, when it officially withdrew. After the withdrawal, a transition period lasted until 31 December 2020, during which EU law still applied under certain conditions. Since then, the UK and the EU have established a new relationship under the Trade and Cooperation Agreement (TCA), which was signed on 30 December 2020 and entered into force on 1 May 2021.

The TCA does cover some aspects of taxation, particularly those related to tax transparency. However, it's important to note that the TCA does not govern direct taxation, which is generally regulated by national laws. Therefore, while the UK must respect certain principles in its tax policy, it is not subject to EU tax rules in the same way as EU Member States.

In addition, the UK legislation has ended the application of retained EU laws, which means that general principles of EU law no longer form part of UK law.

Therefore, if you work in the UK, your taxation is primarily subject to UK tax rules rather than EU tax rules.

Sources: Introduction, Brexit, The Trade and Cooperation Agreement (TCA)."
2025-06-23 15:00:36,"If I work in the UK, am I subject to EU tax rules?",{'label': '3.8. Business in Europe: Framework for Income Taxation (BEFIT)'},"On  12  September  2023,  the  European  Commission launched a proposal to develop a common corporate tax framework  in  the  internal  market  (COM(2023)  532 final). This Business in Europe: Framework for Income Taxation  (BEFIT)  proposal  replaced  the  Commission's Common Corporate Tax Base and Common Consolidated Corporate  Tax  Base  proposals,  which  were  withdrawn ( see previous versions of the chapter). The BEFIT proposal aims to implement a common corporate tax framework for EU large-scale groups of companies, which would replace the 27 national systems. The proposal establishes a common set of rules to determine the tax base of companies that are part of a group that prepares consolidated financial statements and are subject to corporate income tax in a Member State. If the proposal is adopted  by  the  Council,  Member  States  will  have  to implement  the  BEFIT  into  their  national  laws  by  1 January 2028 and the new rules will apply from 1 July 2028. Together with the BEFIT proposal, the European Commission proposed a Council directive establishing a Head Office  Tax  system  for  micro,  small  and  medium  sized enterprises, and amending Directive 2011/16/EU (HOT) (COM(2023) 528 final) and a transfer pricing directive the  Council  directive  on  transfer  pricing  (COM(2023) 529 final) - to harmonize minimum standards. For details on the latter, see section 7. On 4 December 2023, MEPs of the ECON Committee discussed the draft report on the BEFIT proposal (2023/0321(CNS)). The draft report is scheduled to be voted on on 22 February 2024 for the BEFIT proposal (indicative date).","The United Kingdom was part of the European Union until 31 January 2020, when it officially withdrew. After the withdrawal, a transition period lasted until 31 December 2020, during which EU law still applied under certain conditions. Since then, the UK and the EU have established a new relationship under the Trade and Cooperation Agreement (TCA), which was signed on 30 December 2020 and entered into force on 1 May 2021.

The TCA does cover some aspects of taxation, particularly those related to tax transparency. However, it's important to note that the TCA does not govern direct taxation, which is generally regulated by national laws. Therefore, while the UK must respect certain principles in its tax policy, it is not subject to EU tax rules in the same way as EU Member States.

In addition, the UK legislation has ended the application of retained EU laws, which means that general principles of EU law no longer form part of UK law.

Therefore, if you work in the UK, your taxation is primarily subject to UK tax rules rather than EU tax rules.

Sources: Introduction, Brexit, The Trade and Cooperation Agreement (TCA)."
2025-06-23 15:01:05,What will be the German corporate tax rate in 2026?,{'label': 'Preface'},"IBFD is pleased to present the thirty-fifth edition of the European Tax Handbook . The 2024 European Tax Handbook covers surveys on 49 countries and jurisdictions. All information on the European tax systems has been updated to reflect, as much as possible, the laws applicable in 2024. As before, the European Tax Handbook includes in addition to the country level surveys, a chapter on EU Direct Taxation  (together  with  the  most  important  tax  directives),  as  well  as  descriptions  of  seven  of  the  most important Swiss cantons, i.e. Basel-Stadt, Bern, Geneva, Schwyz, Vaud, Zug and Zurich. All the country chapters of this book are also available in the online collection Country Surveys of the IBFD Tax Research Platform, which contains descriptions of the tax systems  of  53  European  countries  and,  in  addition, descriptions of the tax systems of all 26 Swiss cantons. The online title is European Tax Explorer (Plus) . It also includes the texts of income tax treaties concluded by all European countries. The online collection Country Surveys has quarterly updates; the chapters are revised as new information becomes available. More  comprehensive  coverage  of  the  majority  of  the jurisdictions can be found  in the online collection Country Analyses. A combination of Country Surveys, Country  Analyses  and  the  texts  of  income  tax  treaties concluded  by  countries  worldwide  is  offered  via  the online title Global Tax Explorer Plus and regional subsets of this title on Africa, Asia-Pacific, Europe,  Latin America and the Caribbean, and the Middle East. Countries  in  North  America  can  easily  be  ordered  via  the online title Tax Explorer - Country Select , which enables you to choose the exact countries for which you need coverage on the essentials on international tax. It also offers the  possibility  to  extend  this  with  the  very  detailed Country Analyses on major economies like Canada and the United States. For  the  latest  tax  developments,  see  IBFD's  daily Tax News Service online. More information about IBFD, its various activities and products is available at www.ibfd.org. The Editors April 2024",The information provided does not include specific details on the German corporate tax rate for the year 2026.
2025-06-23 15:01:05,What will be the German corporate tax rate in 2026?,{'label': 'fnp_1'},"Done at Brussels, 29 November 2024.",The information provided does not include specific details on the German corporate tax rate for the year 2026.
2025-06-23 15:01:05,What will be the German corporate tax rate in 2026?,{'label': '3.7. Debt-equity bias reduction allowance'},"The Commission, as part of its business tax agenda for the 21st century for 2021-2023 (COM(2021) 251 final), launched an initiative to address the debt-equity bias in corporate taxation through a debt-equity bias reduction allowance (DEBRA) (i.e. an equity allowance). To this end,  the  Commission  issued  a  proposal  for  a  Council directive  on  11  May  2022  (COM(2022)  216  final)  and opened a feedback period which ran from 13 May until 8 July 2022. In short, the DEBRA initiative proposes: The European Economic and Social Committee (EESC) has recommended to include an exclusion from the rules for  small  and  medium-sized  enterprises  (SMEs)  and micro-enterprises on the grounds that the proposed measures could make EU companies financially weaker and hamper investment, growth and job creation in the European Union (ECO/595-EESC-2022). The ECOFIN suspended work on DEBRA in light of the many interlinkages with other corporate tax dossiers, e.g. ATAD 3 ( see section 3.5.), the Minimum Taxation Directive ( see section 3.6.) and BEFIT ( see section 3.8.), which were  under  discussion  in  the  Council  or  had  been announced by the Commission ( see Report to the European Council on tax issues (14905/22 LIMITE FISC 227 ECOFIN 1177), as approved on 6 December 2022). Nevertheless, Members of the European Parliament (MEPs) continued to exchange views on this proposal with the purpose of reaching a general Parliament opinion ( see COM(2022) 216 final). On 28 November 2023, MEPs of the Committee on Economic and Monetary Affairs (ECON Committee) approved its report that was adopted by plenary session on  16  January  2024  (2022/0154(CNS).  The  European Parliament acts as a consultative body in this procedure.",The information provided does not include specific details on the German corporate tax rate for the year 2026.
2025-06-23 15:01:05,What will be the German corporate tax rate in 2026?,{'label': '3.6. Minimum Taxation Directive'},"EU  Member  States  approved  the  Minimum  Taxation Directive (2022/2523) on 15 December 2022 to implement  the  OECD  Pillar  Two  Global  Anti-Base  Erosion (GloBE)  rules.  The  Minimum  Taxation  Directive  was published in the Official Journal of the European Union on  22  December  2022  (ST/8778/2022/INIT,  OJ  L328 (2022)). The  Minimum  Taxation  Directive  aims  to  ensure  that large groups in the European Union pay a minimum tax rate in every jurisdiction in which they operate. It provides for a minimum effective tax rate of 15% for domestic  and  international  groups  with  a  consolidated  group revenue of more than EUR 750 million a year during two of  the  last  four  tax  periods,  and  with  either  a  parent company or a subsidiary situated in an EU Member State. If the group is not taxed at such a minimum effective rate on a jurisdictional basis, a top-up tax is triggered to reach the 15% minimum effective tax rate.",The information provided does not include specific details on the German corporate tax rate for the year 2026.
2025-06-23 15:01:05,What will be the German corporate tax rate in 2026?,{'label': '3.3. Merger Directive'},"The Merger Directive (2009/133) (the Directive), which constitutes  a  codified  version  of  the  previous  Merger Directive (90/434) and its amendments, aims to facilitate cross-border reorganizations within the European Union. The Directive provides for the deferral of the taxation on unrealized capital gains on certain cross-border reorganizations.  Such  transactions  should  not  cause  immediate direct  tax  consequences  (i.e.  corporation  taxes,  income taxes and capital gains taxes) to the participating companies and their shareholders. The related taxation is deferred up to the moment in which such assets are retransferred. The objective of Merger Directive (90/434) is to facilitate cross-border mergers, divisions and similar transactions between companies established  in  Member  States.  The implementation  of  Merger  Directive  (90/434)  enables groups of companies to reorganize their activities into the most appropriate structure for operating within the European Union without incurring the tax costs which would otherwise generally apply to such transactions.",The information provided does not include specific details on the German corporate tax rate for the year 2026.
2025-06-23 15:01:05,What will be the German corporate tax rate in 2026?,{'label': 'Calculation of the top-up tax'},"Where the effective tax rate (ETR) for the entities in a particular jurisdiction is below 15%, the group must pay a top-up tax to bring its rate up to 15%. The ETR is calculated  as  the  ratio  of  the  aggregate  amount  of  covered taxes  paid  in  a  jurisdiction  to  the  aggregate  amount  of qualifying  income  in  each  jurisdiction.  The  amount  of qualifying income is based on consolidated accounting results, as a starting point, with specific GloBE adjustments (e.g. exclusion of dividends from certain portfolios, timing differences, exclusion of shipping income). In the application of a substance-based carve-out, the calculation of qualifying income is reduced by an amount equal  to  5%  of  the  value  of  tangible  assets  and  5%  of payroll that the group employs in the jurisdiction (with a 10-year transitory regime with increased carve-out percentages). The amount of covered taxes does not include indirect taxes, payroll and property taxes. It is calculated from the accounting tax expense with specific GloBE adjustments.",The information provided does not include specific details on the German corporate tax rate for the year 2026.
2025-06-23 15:01:05,What will be the German corporate tax rate in 2026?,{'label': '3.8. Business in Europe: Framework for Income Taxation (BEFIT)'},"On  12  September  2023,  the  European  Commission launched a proposal to develop a common corporate tax framework  in  the  internal  market  (COM(2023)  532 final). This Business in Europe: Framework for Income Taxation  (BEFIT)  proposal  replaced  the  Commission's Common Corporate Tax Base and Common Consolidated Corporate  Tax  Base  proposals,  which  were  withdrawn ( see previous versions of the chapter). The BEFIT proposal aims to implement a common corporate tax framework for EU large-scale groups of companies, which would replace the 27 national systems. The proposal establishes a common set of rules to determine the tax base of companies that are part of a group that prepares consolidated financial statements and are subject to corporate income tax in a Member State. If the proposal is adopted  by  the  Council,  Member  States  will  have  to implement  the  BEFIT  into  their  national  laws  by  1 January 2028 and the new rules will apply from 1 July 2028. Together with the BEFIT proposal, the European Commission proposed a Council directive establishing a Head Office  Tax  system  for  micro,  small  and  medium  sized enterprises, and amending Directive 2011/16/EU (HOT) (COM(2023) 528 final) and a transfer pricing directive the  Council  directive  on  transfer  pricing  (COM(2023) 529 final) - to harmonize minimum standards. For details on the latter, see section 7. On 4 December 2023, MEPs of the ECON Committee discussed the draft report on the BEFIT proposal (2023/0321(CNS)). The draft report is scheduled to be voted on on 22 February 2024 for the BEFIT proposal (indicative date).",The information provided does not include specific details on the German corporate tax rate for the year 2026.
2025-06-23 15:01:05,What will be the German corporate tax rate in 2026?,{'label': 'pretext_12'},"Pursuant to Article 48g of Directive 2013/34/EU, Member States are to ensure that that Directive’s requirements to report on income tax information apply, at the latest, from the commencement date of the first financial year starting on or after 22 June 2024. In order to provide enough time for undertakings to implement the common template and electronic reporting formats referred to in Article 48c(4) of Directive 2013/34/EU and laid down in this Regulation, a transition period is necessary.",The information provided does not include specific details on the German corporate tax rate for the year 2026.
2025-06-23 15:01:05,What will be the German corporate tax rate in 2026?,{'label': '3.4. Anti-Tax Avoidance Directive'},"On  21  July  2016,  the  Anti-Tax  Avoidance  Directive (2016/1164) (ATAD) was adopted. This directive, which applies to all taxpayers subject to corporate income tax (including  permanent  establishments  in  Member  States of  companies  based  in  third  countries),  contains  antiavoidance rules such as (i) a limitation on the deduction of  interest  expense;  (ii)  exit  taxes;  (iii)  a  general  antiabuse rule; (iv) controlled foreign company (CFC) rules; and (v) hybrid mismatch rules. The ATAD was amended by Amending Directive to the 2016 Anti-Tax Avoidance Directive (2017/952) (ATAD 2) - adopted by the Council on 29 May 2017 - to address hybrid  mismatches  involving  third  countries.  Member States had to implement ATAD 2 by 31 December 2018, which was extended to 31 December 2019 for the implementation  of  the  exit  tax  provisions  and  hybrid  mismatches,  and  to  31  December  2021  for  reverse  hybrid mismatches. On 19 August 2020, the Commission adopted the first report on  the implementation  of  the  ATAD,  which included an overview of the implementation of the interest  limitation,  and  general  anti-abuse  and  CFC  rules across Member States (COM(2020) 383 final). By 1 January 2023, almost all Member States had implemented the ATAD's rules, except for some countries that already  had  similar  provisions  in  place  under  their domestic  law  deemed  equally  effective  as  the  ATAD's rules. The hybrid mismatch rules of ATAD 2 have been implemented by all Member States.",The information provided does not include specific details on the German corporate tax rate for the year 2026.
2025-06-23 15:01:05,What will be the German corporate tax rate in 2026?,{'label': '3.5. Misuse of shell entities'},"The Commission, as part of its business tax agenda for the 21st century for 2021-2023 (COM(2021) 251 final), launched an initiative to tackle the abusive use of shell companies to ensure that legal entities without a substantial business presence do not benefit from tax advantages. The Commission issued a proposal for a Council directive  on  22  December  2021  ('ATAD  3')  and  opened  a feedback period which ran from 23 December 2021 to 6 April 2022. Through the use of objective indicators related to income, personnel and premises, the proposed directive aims to establish transparency standards in relation to the use of shell entities, in order to allow tax authorities to detect and prevent misuse of such entities for tax purposes and deny them certain tax benefits. As an advisory body in this procedure, the European Parliament  adopted  its  report  on  ATAD  3  proposal  on  17 January 2023 (COM(2021)0565 C9-0041/2022 -2021/0434(CNS))). The report is not legally binding for the ECOFIN but it should be taken into account while discussing and voting on the proposal.",The information provided does not include specific details on the German corporate tax rate for the year 2026.
2025-06-23 15:01:05,What will be the German corporate tax rate in 2026?,{'label': 'cit_1'},"Having regard to the Treaty on the Functioning of the European Union, Having regard to Directive 2013/34/EU of the European Parliament and of the Council of 26 June 2013 on the annual financial statements, consolidated financial statements and related reports of certain types of undertakings, amending Directive 2006/43/EC of the European Parliament and of the Council and repealing Council Directives 78/660/EEC and 83/349/EEC(1), and in particular Article 48c(4) thereof,",The information provided does not include specific details on the German corporate tax rate for the year 2026.
2025-06-23 15:01:05,What will be the German corporate tax rate in 2026?,{'label': '3. Harmonization of Corporate Taxation'},"There are four directives that seek to harmonize certain tax provisions in the field of direct taxation among different Member States. These are: In addition, there are several proposed directives, such as:",The information provided does not include specific details on the German corporate tax rate for the year 2026.
2025-06-23 15:01:05,What will be the German corporate tax rate in 2026?,{'label': 'Introduction'},"The European Union comprises the following 27 Member States:  Austria,  Belgium,  Bulgaria,  Croatia,  Cyprus,  the Czech Republic, Denmark, Estonia, Finland, France, Germany,  Greece,  Hungary,  Ireland,  Italy,  Latvia,  Lithuania, Luxembourg,  Malta,  the  Netherlands,  Poland,  Portugal, Romania, the Slovak Republic, Slovenia, Spain and Sweden.  The  United  Kingdom  was  part  of  the  European Union until 31 January 2020 when the withdrawal process from the European Union was concluded ( see details below). date  until  31  December  2020,  the  United  Kingdom entered into a transition period, regulated under the Withdrawal Agreement, in which the United Kingdom was not represented  in  EU  institutions,  agencies,  bodies  and offices, but EU law still applied under certain conditions ( see details below). Member States, Norway, Iceland and Liechtenstein form the  European  Economic  Area  (EEA)  from  1  January 1994, by the conclusion of the Agreement of 13 December  1993  on  the  European  Economic  Area  (94/1).  The Agreement covers company law directives, customs and social security legislation and all primary and secondary legislation regarding the Treaty on the Functioning of the European  Union  (TFEU)  treaty  freedoms  ( see section 1.1.).  The  European  Union  has  also  concluded  several agreements  with  Switzerland  on,  inter  alia,  the  free movement of persons as well as the automatic exchange of  financial  account  information,  which  includes  an exemption for cross-border payments of dividends, interest  and  royalties  (Amending  Protocol  to  the  European Union-Switzerland Agreement (2015)). A  common  currency,  the  euro,  has  been  introduced  in Austria,  Belgium,  Croatia,  Cyprus,  Estonia,  Finland, France, Germany, Greece, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta, the Netherlands, Portugal, the Slovak Republic, Slovenia and Spain. The following is an overview of the most significant of both the adopted and proposed EU regulations and directives covering direct tax. Topical tax developments at EU level are also covered, including Brexit ( see below), State aid ( see section 1.5.), implementation of global minimum taxation  (Pillar  Two)  ( see section  3.6.),  taxation  of  the digitalized economy, including the reallocation of taxing rights (Pillar One) ( see section 5.1.), the financial transaction  tax  ( see section  5.2.)  and  the  windfall  tax  for energy companies ( see section 5.3.). Relevant case law of the Court of Justice of the European Union on fundamental freedoms is covered in section 4.",The information provided does not include specific details on the German corporate tax rate for the year 2026.
2025-06-23 15:01:05,What will be the German corporate tax rate in 2026?,{'label': 'Exclusions'},"A transitory exemption applies for MNE groups that are at  the  initial  phase  of  their  international  activity  for  a period of 5 years, provided that the MNE group does not have  constituent  entities  in  more  than  six  jurisdictions and the value of all assets of the group located outside the Member State does not exceed EUR 50 million. Domestic groups can also be excluded for a transitional period of 5 years under the same conditions. The  rules  also  provide  for  an  exclusion  of  minimal amounts  of  income  to  reduce  the  compliance  burden. According to the de minimis exclusion, no top-up tax will be charged when average revenues are less than EUR 10 million and an average qualifying income (or loss) is less than EUR 1 million in a jurisdiction. Additionally, Member States in which very few groups are headquartered (i.e. less than 12 ultimate parent entities  of  groups  within  the  scope  of  this  directive  are located in the jurisdiction) have the option to not apply the IIR and the UTPR for 6 years. The election for the delayed application of the rules must be notified to the European Commission by 31 December 2023. As of 12 December 2023,  Estonia,  Latvia,  Lithuania,  Malta  and the Slovak Republic have communicated their intention to delay the application of the IIR and UTPR for 6 consecutive fiscal years, beginning from 31 December 2023 (PUB/2023/1760, OJ C, C/2023/1536).",The information provided does not include specific details on the German corporate tax rate for the year 2026.
2025-06-23 15:01:05,What will be the German corporate tax rate in 2026?,{'label': 'Importance of OECD works'},"The directive  refers  to  the  OECD  Model  rules  and  the explanations and examples in the Tax Challenges Arising from the Digitalisation of the Economy - Commentary to the Global Anti-Base Erosion Model Rules (Pillar Two) released  by  the  OECD/G20  Inclusive  Framework  on BEPS, as well as the GloBE Implementation Framework, including its safe harbour rules, as a source of illustration or interpretation in order to ensure consistency in application across Member States of the Minimum Taxation Directive. The  OECD  continues  working  on  the  implementation package.  On  15  December  2022,  the  Inclusive  Framework  on  BEPS  agreed  on  a  minimum  transitional  safe harbour  based  on  the  CbC  reporting  information  to exclude operations in lower-taxed jurisdictions provided that  in  the  jurisdiction  (i)  the de  minimis exclusion applies; (ii) the ETR (calculated on a simplified basis) is at least 15% (16% for 2025 and 17% for 2026); or (iii) the pre-tax profit is less than the amount resulting from the substance-based exclusion. A transitional penalty relief regime,  which  requires  careful  consideration  by  tax authorities for applying penalties or sanctions where an MNE has taken reasonable measures to ensure the correct application  of  the  GloBE  rules,  was  also  approved. Together  with  this  publication,  the  OECD  launched  a public consultation on the GloBE Information Return and dispute prevention and resolution mechanisms which ran until 3 February 2023. On 1 February 2023, additional Agreed Administrative Guidance on the model rules was approved by the OECD Inclusive Framework on BEPS. Along with new details on the standardized GloBE Information Return, a second set of Administrative Guidance was published on 17 July 2023  to  cover,  among  other  things,  safe  harbours  for states designing QDMTTs and a transitional UTPR safe harbour.",The information provided does not include specific details on the German corporate tax rate for the year 2026.
2025-06-23 15:01:18,What are the expected audit timelines for small enterprises in Hungary?,{'label': 'pretext_10'},"Pursuant to Article 48b(4) of Directive 2013/34/EU, certain medium-sized and large subsidiary undertakings that are governed by the national laws of a Member State and which are controlled by an ultimate parent undertaking that is not governed by the law of a Member State, where the consolidated revenue on its balance sheet date exceeded for each of the last two consecutive financial years a total of EUR 750 000 000, are required to publish and make accessible a report on income tax information concerning that ultimate parent undertaking as regards the latter of those two consecutive financial years. If the ultimate parent undertaking does not provide all the required information, those subsidiaries are also required to draw up, publish and make accessible a statement indicating that their ultimate parent undertaking did not make the necessary information available. When drawing up such reports and statements, those subsidiaries should not be covered by the obligation to use the common template and electronic reporting format set out in this Regulation.",The information provided does not include specific details on the expected audit timelines for small enterprises in Hungary.
2025-06-23 15:01:18,What are the expected audit timelines for small enterprises in Hungary?,{'label': 'External contributors:'},"Ms P. Bak, Netherlands (chapter on Ireland) Ms K. Balogová, Bratislava (chapter on Slovak Republic) Mr B. Büchel, Fiscal Authority of the Principality of Liechtenstein, Vaduz (chapter on Liechtenstein) Mr P. Burg, France (chapters on France, Monaco) Dr R. Cadosch, Cadosch Rechtsanwälte AG, Bern (chapter on Switzerland) Mr R. Curtis, United Kingdom (chapter on United Kingdom) Dr G. Czoboly, Corvinus University and PwC Hungary, Budapest (chapter on Hungary, Individual Taxation) Ms G. Erdös, Corvinus University, Budapest (chapter on Hungary, Corporate Taxation) Mr V. Foltea (chapter on Moldova) Mr E. Furuseth, BI Norwegian Business School, Oslo (chapter on Norway) Mr M. Herm, ATTELA Law Firm, Tallinn (chapter on Estonia) Mr M. Kamaladdin oğlu Majidli (chapter on Azerbaijan) Mr L. Khalatyan, Alias LLC, Yerevan (chapter on Armenia) Ms T. Kogut, Luxembourg (chapter on Russia) Mr C. Kypris, Kypris and Associates AE (member of PrimeGlobal), Athens (chapter on Greece, Individual Taxation) Ms I. van der Maas, Mazars, Amsterdam (chapters on Croatia, North Macedonia) Mr A. Maher, Cautela Pros d.o.o., Ljubljana (chapter on Slovenia) Mr S. Melnyk, Alvarez & Marsal, United Kingdom (chapter on Ukraine) Ms T. Morales Gil, Uría Menéndez, Spain (chapter on European Union) Mr P. Pace Ross and Ms G. Demanuele Bianco, KPMG Malta (chapter on Malta) Dr S. Papademetriou and Mr G. Kerameus, KPP Law Firm, Athens (chapter on Greece, Corporate Taxation) Mr N. Papapanayiotou, Costas Tsielepis & Co Ltd, Cyprus (chapter on Cyprus) Mr B. Rodriguez, IKEA Supply AG, Basel (chapter on Spain) Ms Y. Schuchter and Mr A. Kras, Leitner + Leitner, Salzburg (chapter on Austria) Ms N. Shamugia, ECOVIS Georgia, Tbilisi (chapter on Georgia) Ms D. Shishkova, Ms S. Pandelieva and Ms G. Ahtchieva, AFA OOD, Sofia (chapter on Bulgaria) Ms V. Sigurvaldadóttir, Marel hf, Gardabaer (chapter on Iceland) Mr I. Soldatovic, KPMG Belgrade (chapters on Montenegro, Serbia) Mr V. Strachuk, Minsk (chapter on Belarus) Mr M. Teixeira, CS Associados, Lisbon (chapter on Portugal) Ms A. Uruçi, Boga & Associates, Tirana (chapter on Albania) Ms T. Vaičiulienė, Vilnius (chapter on Lithuania) Prof. Dr B. Yalt , Koç University, Istanbul (chapter on Türkiye) ı",The information provided does not include specific details on the expected audit timelines for small enterprises in Hungary.
